# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:06:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08173900 Guadalupe Rv at Gonzales, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173900
#            TS   parameter     statistic     Description
#        136613       00065     00003     Gage height, feet (Mean)
#        136614       00060     00003     Discharge, cubic feet per second (Mean)
#        173853       00060     00001     Discharge, cubic feet per second (Maximum)
#        173854       00060     00002     Discharge, cubic feet per second (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08173900&ts_ids=136614,173853,173854,136613]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136613_00065_00003	136613_00065_00003_cd	136614_00060_00003	136614_00060_00003_cd	173853_00060_00001	173853_00060_00001_cd	173854_00060_00002	173854_00060_00002_cd
USGS	08173900	1997-10-14	14.80	A	1850	A	2210	A	1360	A
USGS	08173900	1997-10-15	13.52	A	1090	A	1360	A	831	A
USGS	08173900	1997-10-16	13.27	A	949	A	1130	A	441	A
USGS	08173900	1997-10-17	12.81	A	688	A	883	A	441	A
USGS	08173900	1997-10-18	13.13	A	873	A	1350	A	481	A
USGS	08173900	1997-10-19	13.22	A	917	A	1070	A	524	A
USGS	08173900	1997-10-20	13.35	A	992	A	1330	A	544	A
USGS	08173900	1997-10-21	13.19	A	902	A	1240	A	524	A
USGS	08173900	1997-10-22	12.87	A	729	A	995	A	437	A
USGS	08173900	1997-10-23	12.61	A	619	A	1060	A	250	A
USGS	08173900	1997-10-24	13.01	A	802	A	1130	A	472	A
USGS	08173900	1997-10-25	13.07	A	836	A	1050	A	454	A
USGS	08173900	1997-10-26	12.87	A	730	A	964	A	350	A
USGS	08173900	1997-10-27	13.35	A	1000	A	1410	A	450	A
USGS	08173900	1997-10-28	13.21	A	914	A	1060	A	481	A
USGS	08173900	1997-10-29	13.25	A	942	A	954	A	934	A
USGS	08173900	1997-10-30	13.16	A	888	A	1060	A	486	A
USGS	08173900	1997-10-31	13.24	A	937	A	1060	A	837	A
USGS	08173900	1997-11-01	12.99	A	796	A	915	A	539	A
USGS	08173900	1997-11-02	12.88	A	735	A	915	A	329	A
USGS	08173900	1997-11-03	13.13	A	879	A	974	A	668	A
USGS	08173900	1997-11-04	12.88	A	731	A	910	A	486	A
USGS	08173900	1997-11-05	13.03	A	819	A	984	A	417	A
USGS	08173900	1997-11-06	13.01	A	801	A	1050	A	481	A
USGS	08173900	1997-11-07	12.89	A	737	A	1030	A	433	A
USGS	08173900	1997-11-08	12.91	A	752	A	1040	A	425	A
USGS	08173900	1997-11-09	12.71	A	637	A	794	A	298	A
USGS	08173900	1997-11-10	13.32	A	979	A	1280	A	775	A
USGS	08173900	1997-11-11	12.91	A	747	A	1070	A	437	A
USGS	08173900	1997-11-12	13.36	A	995	A	1170	A	592	A
USGS	08173900	1997-11-13	13.49	A	1070	A	1190	A	696	A
USGS	08173900	1997-11-14	13.47	A	1060	A	1260	A	586	A
USGS	08173900	1997-11-15	13.08	A	839	A	1060	A	467	A
USGS	08173900	1997-11-16	13.08	A	840	A	1060	A	463	A
USGS	08173900	1997-11-17	13.02	A	806	A	1050	A	446	A
USGS	08173900	1997-11-18	13.01	A	805	A	1040	A	463	A
USGS	08173900	1997-11-19	12.99	A	786	A	1060	A	467	A
USGS	08173900	1997-11-20	13.03	A	822	A	984	A	364	A
USGS	08173900	1997-11-21	12.93	A	762	A	920	A	454	A
USGS	08173900	1997-11-22	12.95	A	770	A	1050	A	437	A
USGS	08173900	1997-11-23	12.94	A	764	A	1050	A	441	A
USGS	08173900	1997-11-24	12.95	A	768	A	1050	A	346	A
USGS	08173900	1997-11-25	12.87	A	731	A	1050	A	291	A
USGS	08173900	1997-11-26	13.11	A	857	A	1070	A	490	A
USGS	08173900	1997-11-27	12.95	A	770	A	924	A	454	A
USGS	08173900	1997-11-28	13.06	A	835	A	890	A	674	A
USGS	08173900	1997-11-29	13.31	A	973	A	1090	A	863	A
USGS	08173900	1997-11-30	13.30	A	967	A	1020	A	903	A
USGS	08173900	1997-12-01	13.26	A	946	A	1150	A	586	A
USGS	08173900	1997-12-02	12.91	A	749	A	954	A	409	A
USGS	08173900	1997-12-03	13.64	A	1160	A	1690	A	668	A
USGS	08173900	1997-12-04	13.06	A	833	A	1070	A	450	A
USGS	08173900	1997-12-05	13.07	A	833	A	1050	A	514	A
USGS	08173900	1997-12-06	13.06	A	827	A	1050	A	514	A
USGS	08173900	1997-12-07	12.94	A	763	A	1050	A	409	A
USGS	08173900	1997-12-08	13.33	A	985	A	1280	A	850	A
USGS	08173900	1997-12-09	13.18	A	905	A	934	A	883	A
USGS	08173900	1997-12-10	13.16	A	900	A	910	A	896	A
USGS	08173900	1997-12-11	12.99	A	794	A	1040	A	481	A
USGS	08173900	1997-12-12	13.07	A	835	A	1040	A	534	A
USGS	08173900	1997-12-13	12.86	A	725	A	949	A	441	A
USGS	08173900	1997-12-14	12.94	A	763	A	1040	A	446	A
USGS	08173900	1997-12-15	12.90	A	739	A	1060	A	425	A
USGS	08173900	1997-12-16	13.03	A	811	A	1260	A	519	A
USGS	08173900	1997-12-17	12.92	A	750	A	995	A	534	A
USGS	08173900	1997-12-18	13.11	A	862	A	1220	A	459	A
USGS	08173900	1997-12-19	12.97	A	785	A	1040	A	401	A
USGS	08173900	1997-12-20	12.93	A	760	A	915	A	486	A
USGS	08173900	1997-12-21	13.16	A	888	A	1490	A	476	A
USGS	08173900	1997-12-22	14.76	A	1810	A	2070	A	1490	A
USGS	08173900	1997-12-23	14.01	A	1380	A	1680	A	1170	A
USGS	08173900	1997-12-24	14.18	A	1480	A	1940	A	1280	A
USGS	08173900	1997-12-25	14.67	A	1760	A	1980	A	1510	A
USGS	08173900	1997-12-26	13.85	A	1290	A	1510	A	1140	A
USGS	08173900	1997-12-27	13.59	A	1130	A	1210	A	1100	A
USGS	08173900	1997-12-28	14.00	A	1380	A	1610	A	1210	A
USGS	08173900	1997-12-29	13.64	A	1160	A	1350	A	701	A
USGS	08173900	1997-12-30	13.63	A	1150	A	1280	A	1080	A
USGS	08173900	1997-12-31	13.71	A	1200	A	1380	A	1050	A
USGS	08173900	1998-01-01	13.41	A	1030	A	1180	A	979	A
USGS	08173900	1998-01-02	13.60	A	1140	A	1330	A	979	A
USGS	08173900	1998-01-03	13.22	A	922	A	1230	A	519	A
USGS	08173900	1998-01-04	13.29	A	963	A	969	A	959	A
USGS	08173900	1998-01-05	13.52	A	1100	A	1430	A	964	A
USGS	08173900	1998-01-06	13.46	A	1050	A	1110	A	1000	A
USGS	08173900	1998-01-07	13.78	A	1250	A	1480	A	1100	A
USGS	08173900	1998-01-08	14.06	A	1410	A	1780	A	1130	A
USGS	08173900	1998-01-09	14.73	A	1790	A	1870	A	1570	A
USGS	08173900	1998-01-10	14.74	A	1800	A	2020	A	1730	A
USGS	08173900	1998-01-11	14.66	A	1750	A	1770	A	1730	A
USGS	08173900	1998-01-12	14.90	A	1900	A	2030	A	1760	A
USGS	08173900	1998-01-13	14.82	A	1850	A	2020	A	1540	A
USGS	08173900	1998-01-14	14.59	A	1720	A	1840	A	1460	A
USGS	08173900	1998-01-15	14.08	A	1440	A	1470	A	1410	A
USGS	08173900	1998-01-16	13.47	A	1060	A	1420	A	696	A
USGS	08173900	1998-01-17	13.49	A	1070	A	1090	A	1030	A
USGS	08173900	1998-01-18	13.14	A	878	A	1050	A	405	A
USGS	08173900	1998-01-19	13.53	A	1100	A	1410	A	995	A
USGS	08173900	1998-01-20	12.86	A	721	A	1040	A	454	A
USGS	08173900	1998-01-21	13.64	A	1170	A	1460	A	631	A
USGS	08173900	1998-01-22	13.32	A	975	A	1140	A	565	A
USGS	08173900	1998-01-23	13.08	A	844	A	1020	A	459	A
USGS	08173900	1998-01-24	13.16	A	893	A	1030	A	287	A
USGS	08173900	1998-01-25	13.15	A	881	A	1040	A	490	A
USGS	08173900	1998-01-26	13.21	A	912	A	1070	A	490	A
USGS	08173900	1998-01-27	13.09	A	845	A	1030	A	559	A
USGS	08173900	1998-01-28	13.19	A	908	A	1090	A	735	A
USGS	08173900	1998-01-29	13.19	A	901	A	1100	A	544	A
USGS	08173900	1998-01-30	13.17	A	891	A	1100	A	524	A
USGS	08173900	1998-01-31	13.13	A	870	A	1000	A	603	A
USGS	08173900	1998-02-01	13.19	A	907	A	1300	A	486	A
USGS	08173900	1998-02-02	14.76	A	1830	A	2150	A	1220	A
USGS	08173900	1998-02-03	14.62	A	1740	A	2120	A	1520	A
USGS	08173900	1998-02-04	14.20	A	1500	A	1620	A	1360	A
USGS	08173900	1998-02-05	14.45	A	1640	A	1720	A	1540	A
USGS	08173900	1998-02-06	14.56	A	1700	A	1840	A	1640	A
USGS	08173900	1998-02-07	14.65	A	1750	A	1860	A	1630	A
USGS	08173900	1998-02-08	15.03	A	1990	A	2780	A	1840	A
USGS	08173900	1998-02-09	15.45	A	2290	A	2840	A	1820	A
USGS	08173900	1998-02-10	15.32	A	2190	A	2590	A	1820	A
USGS	08173900	1998-02-11	15.42	A	2250	A	2490	A	1930	A
USGS	08173900	1998-02-12	15.29	A	2160	A	2450	A	1880	A
USGS	08173900	1998-02-13	14.66	A	1760	A	1880	A	1710	A
USGS	08173900	1998-02-14	14.59	A	1710	A	1750	A	1640	A
USGS	08173900	1998-02-15	14.90	A	1900	A	2160	A	1690	A
USGS	08173900	1998-02-16	15.59	A	2380	A	2720	A	2160	A
USGS	08173900	1998-02-17	16.54	A	3040	A	3300	A	2710	A
USGS	08173900	1998-02-18			2750	A				
USGS	08173900	1998-02-19	15.32	A	2170	A	2500	A	1960	A
USGS	08173900	1998-02-20	15.15	A	2050	A	2220	A	1950	A
USGS	08173900	1998-02-21	15.40	A	2230	A	2670	A	2130	A
USGS	08173900	1998-02-22	16.56	A	3060	A	4060	A	2670	A
USGS	08173900	1998-02-23	18.35	A	4240	A	4480	A	3690	A
USGS	08173900	1998-02-24			3090	A				
USGS	08173900	1998-02-25			2470	A				
USGS	08173900	1998-02-26	15.93	A	2630	A	2920	A	2350	A
USGS	08173900	1998-02-27	16.76	A	3180	A	3410	A	2920	A
USGS	08173900	1998-02-28	16.65	A	3110	A	3400	A	2870	A
USGS	08173900	1998-03-01	16.02	A	2710	A	2870	A	2610	A
USGS	08173900	1998-03-02	15.75	A	2490	A	2610	A	2290	A
USGS	08173900	1998-03-03	15.41	A	2230	A	2350	A	2130	A
USGS	08173900	1998-03-04	15.33	A	2170	A	2310	A	2100	A
USGS	08173900	1998-03-05	15.33	A	2180	A	2210	A	2110	A
USGS	08173900	1998-03-06	14.98	A	1950	A	2180	A	1760	A
USGS	08173900	1998-03-07	14.76	A	1810	A	1850	A	1790	A
USGS	08173900	1998-03-08	14.73	A	1790	A	1820	A	1730	A
USGS	08173900	1998-03-09	14.57	A	1710	A	1770	A	1550	A
USGS	08173900	1998-03-10	14.56	A	1700	A	1810	A	1670	A
USGS	08173900	1998-03-11	14.42	A	1620	A	1870	A	1390	A
USGS	08173900	1998-03-12			1540	A				
USGS	08173900	1998-03-13	14.37	A	1590	A	1670	A	1570	A
USGS	08173900	1998-03-14			1550	A				
USGS	08173900	1998-03-15	14.56	A	1700	A	1740	A	1590	A
USGS	08173900	1998-03-16	15.43	A	2270	A	3360	A	1680	A
USGS	08173900	1998-03-17	20.74	A	5550	A	6640	A	3360	A
USGS	08173900	1998-03-18	23.09	A	6710	A	7150	A	5840	A
USGS	08173900	1998-03-19	19.97	A	5230	A	5840	A	4800	A
USGS	08173900	1998-03-20	18.95	A	4620	A	4800	A	4470	A
USGS	08173900	1998-03-21	18.53	A	4350	A	4470	A	4240	A
USGS	08173900	1998-03-22	18.32	A	4230	A	4310	A	4200	A
USGS	08173900	1998-03-23	18.21	A	4170	A	4290	A	4080	A
USGS	08173900	1998-03-24	18.09	A	4090	A	4150	A	4060	A
USGS	08173900	1998-03-25	18.02	A	4040	A	4090	A	4000	A
USGS	08173900	1998-03-26	17.92	A	3970	A	4000	A	3930	A
USGS	08173900	1998-03-27	17.82	A	3900	A	3940	A	3830	A
USGS	08173900	1998-03-28	17.13	A	3420	A	3850	A	3200	A
USGS	08173900	1998-03-29	17.33	A	3560	A	3620	A	3410	A
USGS	08173900	1998-03-30	17.40	A	3600	A	3640	A	3550	A
USGS	08173900	1998-03-31	17.36	A	3580	A	3610	A	3560	A
USGS	08173900	1998-04-01	17.37	A	3590	A	3780	A	3550	A
USGS	08173900	1998-04-02	17.85	A	3920	A	3990	A	3670	A
USGS	08173900	1998-04-03	16.71	A	3150	A	3670	A	2890	A
USGS	08173900	1998-04-04	15.54	A	2340	A	2890	A	2200	A
USGS	08173900	1998-04-05	15.19	A	2100	A	2210	A	2040	A
USGS	08173900	1998-04-06	15.06	A	2010	A	2050	A	1980	A
USGS	08173900	1998-04-07	15.04	A	2000	A	2030	A	1920	A
USGS	08173900	1998-04-08	15.05	A	2010	A	2030	A	1900	A
USGS	08173900	1998-04-09	14.91	A	1920	A	1980	A	1900	A
USGS	08173900	1998-04-10	14.71	A	1810	A	1900	A	1630	A
USGS	08173900	1998-04-11	14.68	A	1790	A	1870	A	1580	A
USGS	08173900	1998-04-12	14.39	A	1640	A	1900	A	1390	A
USGS	08173900	1998-04-13	14.36	A	1620	A	1900	A	1270	A
USGS	08173900	1998-04-14	14.17	A	1500	A	1710	A	1120	A
USGS	08173900	1998-04-15	14.25	A	1560	A	1680	A	1260	A
USGS	08173900	1998-04-16	14.37	A	1620	A	1650	A	1570	A
USGS	08173900	1998-04-17	14.32	A	1590	A	1630	A	1490	A
USGS	08173900	1998-04-18	14.15	A	1500	A	1580	A	1200	A
USGS	08173900	1998-04-19	14.27	A	1570	A	1820	A	1500	A
USGS	08173900	1998-04-20	14.19	A	1520	A	1740	A	1170	A
USGS	08173900	1998-04-21	14.20	A	1540	A	1560	A	1530	A
USGS	08173900	1998-04-22	14.09	A	1480	A	1530	A	1370	A
USGS	08173900	1998-04-23	14.13	A	1500	A	1540	A	1390	A
USGS	08173900	1998-04-24	14.06	A	1450	A	1570	A	1320	A
USGS	08173900	1998-04-25	13.79	A	1290	A	1320	A	1260	A
USGS	08173900	1998-04-26	13.64	A	1200	A	1350	A	896	A
USGS	08173900	1998-04-27	14.08	A	1470	A	1720	A	1350	A
USGS	08173900	1998-04-28	13.81	A	1310	A	1570	A	910	A
USGS	08173900	1998-04-29	13.66	A	1210	A	1370	A	920	A
USGS	08173900	1998-04-30	13.78	A	1280	A	1550	A	1140	A
USGS	08173900	1998-05-01	13.59	A	1170	A	1300	A	631	A
USGS	08173900	1998-05-02	13.53	A	1130	A	1270	A	794	A
USGS	08173900	1998-05-03	13.69	A	1230	A	1530	A	1130	A
USGS	08173900	1998-05-04	13.53	A	1130	A	1150	A	1110	A
USGS	08173900	1998-05-05			1120	A				
USGS	08173900	1998-05-06	13.55	A	1140	A	1180	A	1100	A
USGS	08173900	1998-05-07	13.53	A	1120	A	1160	A	1100	A
USGS	08173900	1998-05-08	13.42	A	1060	A	1320	A	559	A
USGS	08173900	1998-05-09	13.32	A	1010	A	1100	A	554	A
USGS	08173900	1998-05-10			1030	A				
USGS	08173900	1998-05-11			951	A				
USGS	08173900	1998-05-12	13.25	A	974	A	1340	A	309	A
USGS	08173900	1998-05-13	13.26	A	975	A	1130	A	549	A
USGS	08173900	1998-05-14	13.03	A	844	A	1030	A	371	A
USGS	08173900	1998-05-15	13.27	A	973	A	1220	A	565	A
USGS	08173900	1998-05-16	13.11	A	887	A	1050	A	486	A
USGS	08173900	1998-05-17	13.06	A	860	A	1050	A	472	A
USGS	08173900	1998-05-18	12.87	A	754	A	1000	A	386	A
USGS	08173900	1998-05-19	13.06	A	861	A	1360	A	486	A
USGS	08173900	1998-05-20	12.99	A	820	A	1040	A	509	A
USGS	08173900	1998-05-21	12.96	A	806	A	1060	A	401	A
USGS	08173900	1998-05-22	12.93	A	785	A	1020	A	463	A
USGS	08173900	1998-05-23	12.93	A	785	A	1020	A	463	A
USGS	08173900	1998-05-24	12.86	A	749	A	1020	A	454	A
USGS	08173900	1998-05-25	13.02	A	837	A	1020	A	486	A
USGS	08173900	1998-05-26	12.93	A	792	A	954	A	389	A
USGS	08173900	1998-05-27	13.17	A	927	A	1090	A	752	A
USGS	08173900	1998-05-28	12.96	A	805	A	1010	A	476	A
USGS	08173900	1998-05-29	13.02	A	830	A	1020	A	490	A
USGS	08173900	1998-05-30			774	A				
USGS	08173900	1998-05-31			756	A				
USGS	08173900	1998-06-01			767	A				
USGS	08173900	1998-06-02	13.05	A	850	A	1280	A	417	A
USGS	08173900	1998-06-03	12.95	A	792	A	1000	A	500	A
USGS	08173900	1998-06-04	12.90	A	768	A	1000	A	454	A
USGS	08173900	1998-06-05	12.86	A	746	A	1000	A	450	A
USGS	08173900	1998-06-06	12.88	A	755	A	1000	A	459	A
USGS	08173900	1998-06-07	12.77	A	698	A	939	A	266	A
USGS	08173900	1998-06-08	13.12	A	892	A	1040	A	500	A
USGS	08173900	1998-06-09	12.75	A	695	A	939	A	226	A
USGS	08173900	1998-06-10	12.89	A	752	A	896	A	549	A
USGS	08173900	1998-06-11	12.87	A	744	A	850	A	544	A
USGS	08173900	1998-06-12	12.90	A	758	A	844	A	668	A
USGS	08173900	1998-06-13	12.84	A	719	A	831	A	504	A
USGS	08173900	1998-06-14	12.81	A	704	A	837	A	490	A
USGS	08173900	1998-06-15	12.70	A	649	A	824	A	309	A
USGS	08173900	1998-06-16	12.66	A	628	A	824	A	375	A
USGS	08173900	1998-06-17	12.98	A	802	A	1030	A	685	A
USGS	08173900	1998-06-18	12.67	A	635	A	910	A	433	A
USGS	08173900	1998-06-19	12.50	A	556	A	787	A	166	A
USGS	08173900	1998-06-20	12.74	A	668	A	818	A	341	A
USGS	08173900	1998-06-21	12.53	A	562	A	781	A	194	A
USGS	08173900	1998-06-22	12.56	A	591	A	806	A	169	A
USGS	08173900	1998-06-23	12.44	A	534	A	812	A	156	A
USGS	08173900	1998-06-24	12.47	A	544	A	735	A	156	A
USGS	08173900	1998-06-25	12.38	A	501	A	781	A	173	A
USGS	08173900	1998-06-26			555	A				
USGS	08173900	1998-06-27			527	A				
USGS	08173900	1998-06-28	12.37	A	481	A	752	A	212	A
USGS	08173900	1998-06-29	12.57	A	567	A	724	A	360	A
USGS	08173900	1998-06-30	12.56	A	559	A	735	A	454	A
USGS	08173900	1998-07-01	12.44	A	513	A	752	A	287	A
USGS	08173900	1998-07-02	12.68	A	625	A	870	A	405	A
USGS	08173900	1998-07-03	12.61	A	585	A	746	A	459	A
USGS	08173900	1998-07-04	12.72	A	644	A	824	A	467	A
USGS	08173900	1998-07-05	13.67	A	1200	A	1470	A	824	A
USGS	08173900	1998-07-06	13.27	A	957	A	1130	A	581	A
USGS	08173900	1998-07-07	12.98	A	801	A	1070	A	353	A
USGS	08173900	1998-07-08	12.84	A	717	A	920	A	421	A
USGS	08173900	1998-07-09	12.67	A	615	A	844	A	495	A
USGS	08173900	1998-07-10	12.55	A	554	A	746	A	467	A
USGS	08173900	1998-07-11	12.50	A	528	A	740	A	463	A
USGS	08173900	1998-07-12	12.48	A	512	A	637	A	459	A
USGS	08173900	1998-07-13	12.37	A	499	A	806	A	148	A
USGS	08173900	1998-07-14	12.49	A	532	A	758	A	197	A
USGS	08173900	1998-07-15	12.50	A	528	A	746	A	325	A
USGS	08173900	1998-07-16	12.61	A	587	A	876	A	346	A
USGS	08173900	1998-07-17	12.49	A	515	A	691	A	454	A
USGS	08173900	1998-07-18	12.44	A	494	A	620	A	450	A
USGS	08173900	1998-07-19	12.39	A	468	A	544	A	441	A
USGS	08173900	1998-07-20	12.36	A	453	A	490	A	433	A
USGS	08173900	1998-07-21	12.28	A	428	A	514	A	132	A
USGS	08173900	1998-07-22	12.13	A	385	A	674	A	131	A
USGS	08173900	1998-07-23	12.41	A	485	A	712	A	413	A
USGS	08173900	1998-07-24	11.90	A	298	A	554	A	117	A
USGS	08173900	1998-07-25	12.19	A	392	A	608	A	263	A
USGS	08173900	1998-07-26	12.17	A	383	A	575	A	260	A
USGS	08173900	1998-07-27	12.33	A	447	A	655	A	260	A
USGS	08173900	1998-07-28	12.20	A	408	A	696	A	187	A
USGS	08173900	1998-07-29	12.05	A	349	A	655	A	140	A
USGS	08173900	1998-07-30	12.29	A	430	A	631	A	250	A
USGS	08173900	1998-07-31	12.01	A	335	A	620	A	134	A
USGS	08173900	1998-08-01	12.05	A	341	A	575	A	148	A
USGS	08173900	1998-08-02	12.35	A	457	A	735	A	247	A
USGS	08173900	1998-08-03	12.14	A	384	A	620	A	146	A
USGS	08173900	1998-08-04	12.14	A	381	A	597	A	143	A
USGS	08173900	1998-08-05	12.08	A	360	A	544	A	132	A
USGS	08173900	1998-08-06	12.02	A	329	A	544	A	146	A
USGS	08173900	1998-08-07	12.76	A	668	A	929	A	353	A
USGS	08173900	1998-08-08	12.77	A	660	A	844	A	519	A
USGS	08173900	1998-08-09	12.45	A	520	A	764	A	148	A
USGS	08173900	1998-08-10	12.25	A	430	A	691	A	146	A
USGS	08173900	1998-08-11	12.26	A	422	A	620	A	164	A
USGS	08173900	1998-08-12	12.24	A	417	A	637	A	162	A
USGS	08173900	1998-08-13	12.20	A	396	A	539	A	148	A
USGS	08173900	1998-08-14	12.03	A	331	A	514	A	175	A
USGS	08173900	1998-08-15	12.34	A	457	A	718	A	244	A
USGS	08173900	1998-08-16	12.15	A	374	A	608	A	210	A
USGS	08173900	1998-08-17	12.38	A	470	A	691	A	266	A
USGS	08173900	1998-08-18	12.40	A	484	A	735	A	215	A
USGS	08173900	1998-08-19	12.28	A	432	A	735	A	197	A
USGS	08173900	1998-08-20	12.56	A	566	A	775	A	287	A
USGS	08173900	1998-08-21	12.33	A	462	A	837	A	207	A
USGS	08173900	1998-08-22	12.99	A	809	A	2520	A	329	A
USGS	08173900	1998-08-23			3450	A				
USGS	08173900	1998-08-24			1950	A:e				
USGS	08173900	1998-08-25			1480	A				
USGS	08173900	1998-08-26			972	A:e				
USGS	08173900	1998-08-27			1190	A:e				
USGS	08173900	1998-08-28	13.45	A	1100	A	1340	A	920	A
USGS	08173900	1998-08-29	12.97	A	828	A	1060	A	570	A
USGS	08173900	1998-08-30	12.97	A	832	A	1060	A	529	A
USGS	08173900	1998-08-31	12.80	A	731	A	1060	A	459	A
USGS	08173900	1998-09-01	12.87	A	774	A	883	A	495	A
USGS	08173900	1998-09-02	12.87	A	776	A	883	A	467	A
USGS	08173900	1998-09-03	12.90	A	791	A	1020	A	409	A
USGS	08173900	1998-09-04	12.81	A	750	A	1030	A	346	A
USGS	08173900	1998-09-05	12.67	A	656	A	812	A	472	A
USGS	08173900	1998-09-06	12.82	A	742	A	850	A	554	A
USGS	08173900	1998-09-07	12.95	A	825	A	959	A	524	A
USGS	08173900	1998-09-08	12.92	A	802	A	1030	A	421	A
USGS	08173900	1998-09-09	12.99	A	843	A	1040	A	454	A
USGS	08173900	1998-09-10	12.58	A	612	A	806	A	433	A
USGS	08173900	1998-09-11	13.15	A	932	A	1230	A	649	A
USGS	08173900	1998-09-12	13.40	A	1080	A	1460	A	924	A
USGS	08173900	1998-09-13	13.72	A	1260	A	1490	A	1120	A
USGS	08173900	1998-09-14	13.52	A	1140	A	1340	A	1050	A
USGS	08173900	1998-09-15	15.54	A	2370	A	3160	A	1340	A
USGS	08173900	1998-09-16	13.97	A	1400	A	1880	A	1060	A
USGS	08173900	1998-09-17	17.93	A	3870	A	6090	A	1880	A
USGS	08173900	1998-09-18	19.71	A	4960	A	6170	A	3010	A
USGS	08173900	1998-09-19	15.00	A	2040	A	3010	A	1670	A
USGS	08173900	1998-09-20	14.27	A	1620	A	1790	A	1520	A
USGS	08173900	1998-09-21	13.83	A	1370	A	1530	A	1240	A
USGS	08173900	1998-09-22	13.59	A	1240	A	1370	A	1170	A
USGS	08173900	1998-09-23	13.42	A	1130	A	1180	A	1020	A
USGS	08173900	1998-09-24	13.35	A	1100	A	1270	A	903	A
USGS	08173900	1998-09-25	13.27	A	1050	A	1150	A	806	A
USGS	08173900	1998-09-26	13.33	A	1080	A	1120	A	1070	A
USGS	08173900	1998-09-27	13.40	A	1120	A	1160	A	924	A
USGS	08173900	1998-09-28	13.29	A	1060	A	1320	A	920	A
USGS	08173900	1998-09-29	13.06	A	928	A	1170	A	524	A
USGS	08173900	1998-09-30	13.36	A	1110	A	1550	A	446	A
USGS	08173900	1998-10-01	13.13	A	974	A	1450	A	472	A
USGS	08173900	1998-10-02	13.28	A	1060	A	1300	A	775	A
USGS	08173900	1998-10-03	12.85	A	814	A	1010	A	500	A
USGS	08173900	1998-10-04	12.99	A	894	A	984	A	559	A
USGS	08173900	1998-10-05	13.10	A	951	A	1180	A	608	A
USGS	08173900	1998-10-06	14.58	A	1800	A	3760	A	984	A
USGS	08173900	1998-10-07	21.08	A	5730	A	6500	A	3760	A
USGS	08173900	1998-10-08	15.65	A	2490	A	4450	A	1620	A
USGS	08173900	1998-10-09	13.71	A	1360	A	1620	A	944	A
USGS	08173900	1998-10-10	13.42	A	1190	A	1320	A	929	A
USGS	08173900	1998-10-11	13.20	A	1060	A	1200	A	735	A
USGS	08173900	1998-10-12	13.04	A	966	A	1390	A	581	A
USGS	08173900	1998-10-13	13.22	A	1080	A	1520	A	707	A
USGS	08173900	1998-10-14	13.44	A	1190	A	1920	A	707	A
USGS	08173900	1998-10-15	13.05	A	981	A	1010	A	959	A
USGS	08173900	1998-10-16	12.80	A	837	A	969	A	559	A
USGS	08173900	1998-10-17	16.42	A	3020	A	14600	A	592	A
USGS	08173900	1998-10-18			170000	A:e				
USGS	08173900	1998-10-19			188000	A:e				
USGS	08173900	1998-10-20			72400	A:e				
USGS	08173900	1998-10-21			53100	A:e				
USGS	08173900	1998-10-22			22100	A:e				
USGS	08173900	1998-10-23			11600	A				
USGS	08173900	1998-10-24			7290	A				
USGS	08173900	1998-10-25			6390	A				
USGS	08173900	1998-10-26			5860	A				
USGS	08173900	1998-10-27			5490	A				
USGS	08173900	1998-10-28			5430	A				
USGS	08173900	1998-10-29			4880	A				
USGS	08173900	1998-10-30			4700	A				
USGS	08173900	1998-10-31			3670	A				
USGS	08173900	1998-11-01	16.76	A	3180	A	3870	A	2960	A
USGS	08173900	1998-11-02	17.90	A	3940	A	5250	A	3450	A
USGS	08173900	1998-11-03	21.66	A	6040	A	6720	A	5250	A
USGS	08173900	1998-11-04	19.53	A	4970	A	5540	A	3690	A
USGS	08173900	1998-11-05	17.80	A	3870	A	4360	A	3160	A
USGS	08173900	1998-11-06	19.14	A	4740	A	4950	A	4340	A
USGS	08173900	1998-11-07	19.59	A	5020	A	5120	A	4850	A
USGS	08173900	1998-11-08	19.56	A	5010	A	5040	A	4980	A
USGS	08173900	1998-11-09	19.50	A	4970	A	5000	A	4920	A
USGS	08173900	1998-11-10	19.47	A	4950	A	5330	A	4820	A
USGS	08173900	1998-11-11	19.91	A	5230	A	5350	A	5140	A
USGS	08173900	1998-11-12	21.45	A	5950	A	7210	A	5250	A
USGS	08173900	1998-11-13	24.69	A	7520	A	7960	A	6870	A
USGS	08173900	1998-11-14	26.15	A	8400	A	9260	A	6810	A
USGS	08173900	1998-11-15	28.21	A	9640	A	9880	A	9100	A
