# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:11:12 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08175800 Guadalupe Rv at Cuero, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08175800
#            TS   parameter     statistic     Description
#        136626       00060     00001     Discharge, cubic feet per second (Maximum)
#        136627       00060     00002     Discharge, cubic feet per second (Minimum)
#        136629       00065     00001     Gage height, feet (Maximum)
#        136630       00065     00002     Gage height, feet (Minimum)
#        136631       00065     00003     Gage height, feet (Mean)
#        325715       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136626_00060_00001	136626_00060_00001_cd	136627_00060_00002	136627_00060_00002_cd	136629_00065_00001	136629_00065_00001_cd	136630_00065_00002	136630_00065_00002_cd	136631_00065_00003	136631_00065_00003_cd	325715_00060_00003	325715_00060_00003_cd
USGS	08175800	1972-04-06											812	A
USGS	08175800	1972-04-07											823	A
USGS	08175800	1972-04-08											821	A
USGS	08175800	1972-04-09											787	A
USGS	08175800	1972-04-10											797	A
USGS	08175800	1972-04-11											790	A
USGS	08175800	1972-04-12											753	A
USGS	08175800	1972-04-13											769	A
USGS	08175800	1972-04-14											771	A
USGS	08175800	1972-04-15											762	A
USGS	08175800	1972-04-16											744	A
USGS	08175800	1972-04-17											687	A
USGS	08175800	1972-04-18											683	A
USGS	08175800	1972-04-19											651	A
USGS	08175800	1972-04-20											628	A
USGS	08175800	1972-04-21											620	A
USGS	08175800	1972-04-22											605	A
USGS	08175800	1972-04-23											614	A
USGS	08175800	1972-04-24											624	A
USGS	08175800	1972-04-25											606	A
USGS	08175800	1972-04-26											612	A
USGS	08175800	1972-04-27											607	A
USGS	08175800	1972-04-28											596	A
USGS	08175800	1972-04-29											604	A
USGS	08175800	1972-04-30											641	A
USGS	08175800	1972-05-01											652	A
USGS	08175800	1972-05-02											660	A
USGS	08175800	1972-05-03											712	A
USGS	08175800	1972-05-04											887	A
USGS	08175800	1972-05-05											781	A
USGS	08175800	1972-05-06											911	A
USGS	08175800	1972-05-07											7520	A
USGS	08175800	1972-05-08											16500	A
USGS	08175800	1972-05-09											23600	A
USGS	08175800	1972-05-10											28100	A
USGS	08175800	1972-05-11											24000	A
USGS	08175800	1972-05-12											19100	A
USGS	08175800	1972-05-13											25600	A
USGS	08175800	1972-05-14											56800	A
USGS	08175800	1972-05-15											52200	A
USGS	08175800	1972-05-16											31800	A
USGS	08175800	1972-05-17											22900	A
USGS	08175800	1972-05-18											13700	A
USGS	08175800	1972-05-19											6970	A
USGS	08175800	1972-05-20											5150	A
USGS	08175800	1972-05-21											3410	A
USGS	08175800	1972-05-22											2890	A
USGS	08175800	1972-05-23											2730	A
USGS	08175800	1972-05-24											2790	A
USGS	08175800	1972-05-25											3800	A
USGS	08175800	1972-05-26											4520	A
USGS	08175800	1972-05-27											4760	A
USGS	08175800	1972-05-28											4760	A
USGS	08175800	1972-05-29											4670	A
USGS	08175800	1972-05-30											4260	A
USGS	08175800	1972-05-31											3170	A
USGS	08175800	1972-06-01											2800	A
USGS	08175800	1972-06-02											2770	A
USGS	08175800	1972-06-03											2710	A
USGS	08175800	1972-06-04											2620	A
USGS	08175800	1972-06-05											2410	A
USGS	08175800	1972-06-06											2270	A
USGS	08175800	1972-06-07											2170	A
USGS	08175800	1972-06-08											2130	A
USGS	08175800	1972-06-09											2100	A
USGS	08175800	1972-06-10											2060	A
USGS	08175800	1972-06-11											2020	A
USGS	08175800	1972-06-12											2050	A
USGS	08175800	1972-06-13											2100	A
USGS	08175800	1972-06-14											1850	A
USGS	08175800	1972-06-15											1780	A
USGS	08175800	1972-06-16											2160	A
USGS	08175800	1972-06-17											4060	A
USGS	08175800	1972-06-18											4420	A
USGS	08175800	1972-06-19											5800	A
USGS	08175800	1972-06-20											4290	A
USGS	08175800	1972-06-21											2610	A
USGS	08175800	1972-06-22											2150	A
USGS	08175800	1972-06-23											1980	A
USGS	08175800	1972-06-24											1890	A
USGS	08175800	1972-06-25											1840	A
USGS	08175800	1972-06-26											1890	A
USGS	08175800	1972-06-27											1970	A
USGS	08175800	1972-06-28											1780	A
USGS	08175800	1972-06-29											1690	A
USGS	08175800	1972-06-30											1610	A
USGS	08175800	1972-07-01											1560	A
USGS	08175800	1972-07-02											1540	A
USGS	08175800	1972-07-03											1500	A
USGS	08175800	1972-07-04											1510	A
USGS	08175800	1972-07-05											1540	A
USGS	08175800	1972-07-06											1480	A
USGS	08175800	1972-07-07											1490	A
USGS	08175800	1972-07-08											1470	A
USGS	08175800	1972-07-09											1430	A
USGS	08175800	1972-07-10											1530	A
USGS	08175800	1972-07-11											1510	A
USGS	08175800	1972-07-12											1540	A
USGS	08175800	1972-07-13											1320	A
USGS	08175800	1972-07-14											1510	A
USGS	08175800	1972-07-15											1520	A
USGS	08175800	1972-07-16											1660	A
USGS	08175800	1972-07-17											1460	A
USGS	08175800	1972-07-18											1480	A
USGS	08175800	1972-07-19											1480	A
USGS	08175800	1972-07-20											1480	A
USGS	08175800	1972-07-21											1410	A
USGS	08175800	1972-07-22											1390	A
USGS	08175800	1972-07-23											1450	A
USGS	08175800	1972-07-24											1440	A
USGS	08175800	1972-07-25											1420	A
USGS	08175800	1972-07-26											1390	A
USGS	08175800	1972-07-27											1380	A
USGS	08175800	1972-07-28											1350	A
USGS	08175800	1972-07-29											1320	A
USGS	08175800	1972-07-30											1340	A
USGS	08175800	1972-07-31											1300	A
USGS	08175800	1972-08-01											1310	A
USGS	08175800	1972-08-02											1310	A
USGS	08175800	1972-08-03											1390	A
USGS	08175800	1972-08-04											1410	A
USGS	08175800	1972-08-05											1420	A
USGS	08175800	1972-08-06											1390	A
USGS	08175800	1972-08-07											1330	A
USGS	08175800	1972-08-08											1350	A
USGS	08175800	1972-08-09											1320	A
USGS	08175800	1972-08-10											1310	A
USGS	08175800	1972-08-11											1310	A
USGS	08175800	1972-08-12											1330	A
USGS	08175800	1972-08-13											1330	A
USGS	08175800	1972-08-14											1350	A
USGS	08175800	1972-08-15											1320	A
USGS	08175800	1972-08-16											1170	A
USGS	08175800	1972-08-17											1140	A
USGS	08175800	1972-08-18											1290	A
USGS	08175800	1972-08-19											1290	A
USGS	08175800	1972-08-20											1100	A
USGS	08175800	1972-08-21											1000	A
USGS	08175800	1972-08-22											949	A
USGS	08175800	1972-08-23											922	A
USGS	08175800	1972-08-24											944	A
USGS	08175800	1972-08-25											953	A
USGS	08175800	1972-08-26											1130	A
USGS	08175800	1972-08-27											1050	A
USGS	08175800	1972-08-28											991	A
USGS	08175800	1972-08-29											961	A
USGS	08175800	1972-08-30											921	A
USGS	08175800	1972-08-31											904	A
USGS	08175800	1972-09-01											882	A
USGS	08175800	1972-09-02											869	A
USGS	08175800	1972-09-03											869	A
USGS	08175800	1972-09-04											853	A
USGS	08175800	1972-09-05											844	A
USGS	08175800	1972-09-06											845	A
USGS	08175800	1972-09-07											839	A
USGS	08175800	1972-09-08											827	A
USGS	08175800	1972-09-09											822	A
USGS	08175800	1972-09-10											811	A
USGS	08175800	1972-09-11											805	A
USGS	08175800	1972-09-12											804	A
USGS	08175800	1972-09-13											796	A
USGS	08175800	1972-09-14											796	A
USGS	08175800	1972-09-15											826	A
USGS	08175800	1972-09-16											770	A
USGS	08175800	1972-09-17											795	A
USGS	08175800	1972-09-18											786	A
USGS	08175800	1972-09-19											832	A
USGS	08175800	1972-09-20											787	A
USGS	08175800	1972-09-21											778	A
USGS	08175800	1972-09-22											768	A
USGS	08175800	1972-09-23											778	A
USGS	08175800	1972-09-24											810	A
USGS	08175800	1972-09-25											847	A
USGS	08175800	1972-09-26											850	A
USGS	08175800	1972-09-27											885	A
USGS	08175800	1972-09-28											895	A
USGS	08175800	1972-09-29											970	A
USGS	08175800	1972-09-30											882	A
USGS	08175800	1972-10-01											813	A
USGS	08175800	1972-10-02											817	A
USGS	08175800	1972-10-03											804	A
USGS	08175800	1972-10-04											784	A
USGS	08175800	1972-10-05											782	A
USGS	08175800	1972-10-06											790	A
USGS	08175800	1972-10-07											784	A
USGS	08175800	1972-10-08											781	A
USGS	08175800	1972-10-09											771	A
USGS	08175800	1972-10-10											770	A
USGS	08175800	1972-10-11											772	A
USGS	08175800	1972-10-12											768	A
USGS	08175800	1972-10-13											766	A
USGS	08175800	1972-10-14											772	A
USGS	08175800	1972-10-15											750	A
USGS	08175800	1972-10-16											751	A
USGS	08175800	1972-10-17											762	A
USGS	08175800	1972-10-18											839	A
USGS	08175800	1972-10-19											752	A
USGS	08175800	1972-10-20											670	A
USGS	08175800	1972-10-21											734	A
USGS	08175800	1972-10-22											740	A
USGS	08175800	1972-10-23											812	A
USGS	08175800	1972-10-24											1040	A
USGS	08175800	1972-10-25											1080	A
USGS	08175800	1972-10-26											999	A
USGS	08175800	1972-10-27											826	A
USGS	08175800	1972-10-28											772	A
USGS	08175800	1972-10-29											814	A
USGS	08175800	1972-10-30											844	A
USGS	08175800	1972-10-31											1060	A
USGS	08175800	1972-11-01											827	A
USGS	08175800	1972-11-02											742	A
USGS	08175800	1972-11-03											751	A
USGS	08175800	1972-11-04											777	A
USGS	08175800	1972-11-05											929	A
USGS	08175800	1972-11-06											839	A
USGS	08175800	1972-11-07											780	A
USGS	08175800	1972-11-08											754	A
USGS	08175800	1972-11-09											742	A
USGS	08175800	1972-11-10											730	A
USGS	08175800	1972-11-11											703	A
USGS	08175800	1972-11-12											702	A
USGS	08175800	1972-11-13											745	A
USGS	08175800	1972-11-14											734	A
USGS	08175800	1972-11-15											846	A
USGS	08175800	1972-11-16											919	A
USGS	08175800	1972-11-17											793	A
USGS	08175800	1972-11-18											774	A
USGS	08175800	1972-11-19											755	A
USGS	08175800	1972-11-20											766	A
USGS	08175800	1972-11-21											744	A
USGS	08175800	1972-11-22											719	A
USGS	08175800	1972-11-23											732	A
USGS	08175800	1972-11-24											745	A
USGS	08175800	1972-11-25											760	A
USGS	08175800	1972-11-26											808	A
USGS	08175800	1972-11-27											817	A
USGS	08175800	1972-11-28											832	A
USGS	08175800	1972-11-29											795	A
USGS	08175800	1972-11-30											790	A
USGS	08175800	1972-12-01											767	A
USGS	08175800	1972-12-02											773	A
USGS	08175800	1972-12-03											774	A
USGS	08175800	1972-12-04											760	A
USGS	08175800	1972-12-05											762	A
USGS	08175800	1972-12-06											740	A
USGS	08175800	1972-12-07											758	A
USGS	08175800	1972-12-08											740	A
USGS	08175800	1972-12-09											763	A
USGS	08175800	1972-12-10											738	A
USGS	08175800	1972-12-11											750	A
USGS	08175800	1972-12-12											757	A
USGS	08175800	1972-12-13											762	A
USGS	08175800	1972-12-14											763	A
USGS	08175800	1972-12-15											762	A
USGS	08175800	1972-12-16											763	A
USGS	08175800	1972-12-17											754	A
USGS	08175800	1972-12-18											750	A
USGS	08175800	1972-12-19											741	A
USGS	08175800	1972-12-20											762	A
USGS	08175800	1972-12-21											748	A
USGS	08175800	1972-12-22											760	A
USGS	08175800	1972-12-23											754	A
USGS	08175800	1972-12-24											742	A
USGS	08175800	1972-12-25											732	A
USGS	08175800	1972-12-26											772	A
USGS	08175800	1972-12-27											803	A
USGS	08175800	1972-12-28											751	A
USGS	08175800	1972-12-29											799	A
USGS	08175800	1972-12-30											819	A
USGS	08175800	1972-12-31											808	A
USGS	08175800	1973-01-01											837	A
USGS	08175800	1973-01-02											826	A
USGS	08175800	1973-01-03											876	A
USGS	08175800	1973-01-04											950	A
USGS	08175800	1973-01-05											970	A
USGS	08175800	1973-01-06											1060	A
USGS	08175800	1973-01-07											995	A
USGS	08175800	1973-01-08											950	A
USGS	08175800	1973-01-09											1060	A
USGS	08175800	1973-01-10											1140	A
USGS	08175800	1973-01-11											983	A
USGS	08175800	1973-01-12											873	A
USGS	08175800	1973-01-13											884	A
USGS	08175800	1973-01-14											918	A
USGS	08175800	1973-01-15											884	A
USGS	08175800	1973-01-16											922	A
USGS	08175800	1973-01-17											995	A
USGS	08175800	1973-01-18											935	A
USGS	08175800	1973-01-19											879	A
USGS	08175800	1973-01-20											920	A
USGS	08175800	1973-01-21											919	A
USGS	08175800	1973-01-22											941	A
USGS	08175800	1973-01-23											889	A
USGS	08175800	1973-01-24											871	A
USGS	08175800	1973-01-25											959	A
USGS	08175800	1973-01-26											1200	A
USGS	08175800	1973-01-27											1900	A
USGS	08175800	1973-01-28											2310	A
USGS	08175800	1973-01-29											1540	A
USGS	08175800	1973-01-30											1210	A
USGS	08175800	1973-01-31											1100	A
USGS	08175800	1973-02-01											1060	A
USGS	08175800	1973-02-02											1060	A
USGS	08175800	1973-02-03											1060	A
USGS	08175800	1973-02-04											1040	A
USGS	08175800	1973-02-05											988	A
USGS	08175800	1973-02-06											1020	A
USGS	08175800	1973-02-07											1030	A
USGS	08175800	1973-02-08											990	A
USGS	08175800	1973-02-09											1110	A
USGS	08175800	1973-02-10											1080	A
USGS	08175800	1973-02-11											1140	A
USGS	08175800	1973-02-12											1250	A
USGS	08175800	1973-02-13											1170	A
USGS	08175800	1973-02-14											1160	A
USGS	08175800	1973-02-15											1190	A
USGS	08175800	1973-02-16											1860	A
USGS	08175800	1973-02-17											1440	A
USGS	08175800	1973-02-18											1430	A
USGS	08175800	1973-02-19											1730	A
USGS	08175800	1973-02-20											1990	A
USGS	08175800	1973-02-21											1690	A
USGS	08175800	1973-02-22											1530	A
USGS	08175800	1973-02-23											1920	A
USGS	08175800	1973-02-24											3050	A
USGS	08175800	1973-02-25											3160	A
USGS	08175800	1973-02-26											2310	A
USGS	08175800	1973-02-27											1870	A
USGS	08175800	1973-02-28											1680	A
USGS	08175800	1973-03-01											1570	A
USGS	08175800	1973-03-02											1540	A
USGS	08175800	1973-03-03											1520	A
USGS	08175800	1973-03-04											1480	A
USGS	08175800	1973-03-05											1490	A
USGS	08175800	1973-03-06											1460	A
USGS	08175800	1973-03-07											1460	A
USGS	08175800	1973-03-08											1400	A
USGS	08175800	1973-03-09											1440	A
USGS	08175800	1973-03-10											1470	A
USGS	08175800	1973-03-11											1410	A
USGS	08175800	1973-03-12											1410	A
USGS	08175800	1973-03-13											1420	A
USGS	08175800	1973-03-14											1380	A
USGS	08175800	1973-03-15											1410	A
USGS	08175800	1973-03-16											1400	A
USGS	08175800	1973-03-17											1400	A
USGS	08175800	1973-03-18											2140	A
USGS	08175800	1973-03-19											1930	A
USGS	08175800	1973-03-20											1510	A
USGS	08175800	1973-03-21											1440	A
USGS	08175800	1973-03-22											1400	A
USGS	08175800	1973-03-23											2790	A
USGS	08175800	1973-03-24											2960	A
USGS	08175800	1973-03-25											5320	A
USGS	08175800	1973-03-26											8310	A
USGS	08175800	1973-03-27											9190	A
USGS	08175800	1973-03-28											5040	A
USGS	08175800	1973-03-29											2210	A
USGS	08175800	1973-03-30											1960	A
USGS	08175800	1973-03-31											1760	A
USGS	08175800	1973-04-01											1520	A
USGS	08175800	1973-04-02											1490	A
USGS	08175800	1973-04-03											1460	A
USGS	08175800	1973-04-04											1460	A
USGS	08175800	1973-04-05											1550	A
USGS	08175800	1973-04-06											1360	A
USGS	08175800	1973-04-07											1560	A
USGS	08175800	1973-04-08											2090	A
USGS	08175800	1973-04-09											2240	A
USGS	08175800	1973-04-10											1820	A
USGS	08175800	1973-04-11											1660	A
USGS	08175800	1973-04-12											1330	A
USGS	08175800	1973-04-13											1360	A
USGS	08175800	1973-04-14											1440	A
USGS	08175800	1973-04-15											2240	A
USGS	08175800	1973-04-16											11600	A
USGS	08175800	1973-04-17											15600	A
USGS	08175800	1973-04-18											20100	A
USGS	08175800	1973-04-19											21600	A
USGS	08175800	1973-04-20											18000	A
USGS	08175800	1973-04-21											9500	A
USGS	08175800	1973-04-22											3540	A
USGS	08175800	1973-04-23											2660	A
USGS	08175800	1973-04-24											2380	A
USGS	08175800	1973-04-25											2110	A
USGS	08175800	1973-04-26											2530	A
USGS	08175800	1973-04-27											2990	A
USGS	08175800	1973-04-28											2960	A
USGS	08175800	1973-04-29											2460	A
USGS	08175800	1973-04-30											2210	A
USGS	08175800	1973-05-01											1990	A
USGS	08175800	1973-05-02											2060	A
USGS	08175800	1973-05-03											2830	A
USGS	08175800	1973-05-04											2910	A
USGS	08175800	1973-05-05											2760	A
USGS	08175800	1973-05-06											2270	A
USGS	08175800	1973-05-07											2040	A
USGS	08175800	1973-05-08											2020	A
USGS	08175800	1973-05-09											2040	A
USGS	08175800	1973-05-10											2070	A
USGS	08175800	1973-05-11											1970	A
USGS	08175800	1973-05-12											2460	A
USGS	08175800	1973-05-13											4460	A
USGS	08175800	1973-05-14											3400	A
USGS	08175800	1973-05-15											2800	A
USGS	08175800	1973-05-16											2060	A
USGS	08175800	1973-05-17											1840	A
USGS	08175800	1973-05-18											1750	A
USGS	08175800	1973-05-19											1700	A
USGS	08175800	1973-05-20											1680	A
USGS	08175800	1973-05-21											1670	A
USGS	08175800	1973-05-22											1650	A
USGS	08175800	1973-05-23											1630	A
USGS	08175800	1973-05-24											1560	A
USGS	08175800	1973-05-25											1570	A
USGS	08175800	1973-05-26											1560	A
USGS	08175800	1973-05-27											1530	A
USGS	08175800	1973-05-28											1510	A
USGS	08175800	1973-05-29											1520	A
USGS	08175800	1973-05-30											1450	A
USGS	08175800	1973-05-31											1440	A
USGS	08175800	1973-06-01											1450	A
USGS	08175800	1973-06-02											1450	A
USGS	08175800	1973-06-03											1400	A
USGS	08175800	1973-06-04											1250	A
USGS	08175800	1973-06-05											1170	A
USGS	08175800	1973-06-06											1180	A
USGS	08175800	1973-06-07											1320	A
USGS	08175800	1973-06-08											1320	A
